institution_id,year,fall_enrollment_total
US-HOFSTRA-UNIVERSITY,2014,10953
US-HOFSTRA-UNIVERSITY,2015,10814
US-HOFSTRA-UNIVERSITY,2016,11145
US-HOFSTRA-UNIVERSITY,2017,11131
US-HOFSTRA-UNIVERSITY,2018,10871
US-HOFSTRA-UNIVERSITY,2019,10804
US-HOFSTRA-UNIVERSITY,2020,10444
US-HOFSTRA-UNIVERSITY,2021,10243
US-HOFSTRA-UNIVERSITY,2022,10238
US-HOFSTRA-UNIVERSITY,2023,10393
US-HOFSTRA-UNIVERSITY,2024,
US-YESHIVA-UNIVERSITY,2000,5814
US-YESHIVA-UNIVERSITY,2001,5999
US-YESHIVA-UNIVERSITY,2002,5989
US-YESHIVA-UNIVERSITY,2003,6019
US-YESHIVA-UNIVERSITY,2004,6129
US-YESHIVA-UNIVERSITY,2005,6240
US-YESHIVA-UNIVERSITY,2006,6211
US-YESHIVA-UNIVERSITY,2007,6358
US-YESHIVA-UNIVERSITY,2008,6292
US-YESHIVA-UNIVERSITY,2009,6228
US-YESHIVA-UNIVERSITY,2010,6444
US-YESHIVA-UNIVERSITY,2011,6563
US-YESHIVA-UNIVERSITY,2012,6740
US-YESHIVA-UNIVERSITY,2013,6747
US-YESHIVA-UNIVERSITY,2014,6348
US-YESHIVA-UNIVERSITY,2015,6194
US-YESHIVA-UNIVERSITY,2016,6168
US-YESHIVA-UNIVERSITY,2017,6330
US-YESHIVA-UNIVERSITY,2018,6479
US-YESHIVA-UNIVERSITY,2019,5357
US-YESHIVA-UNIVERSITY,2020,5524
US-YESHIVA-UNIVERSITY,2021,5501
US-YESHIVA-UNIVERSITY,2022,6056
US-YESHIVA-UNIVERSITY,2023,6826
US-YESHIVA-UNIVERSITY,2024,
US-SEATTLE-UNIVERSITY,2000,5852
US-SEATTLE-UNIVERSITY,2001,5981
US-SEATTLE-UNIVERSITY,2002,6270
US-SEATTLE-UNIVERSITY,2003,6659
US-SEATTLE-UNIVERSITY,2004,6810
US-SEATTLE-UNIVERSITY,2005,7109
US-SEATTLE-UNIVERSITY,2006,7226
US-SEATTLE-UNIVERSITY,2007,7529
US-SEATTLE-UNIVERSITY,2008,7560
US-SEATTLE-UNIVERSITY,2009,7751
US-SEATTLE-UNIVERSITY,2010,7817
US-SEATTLE-UNIVERSITY,2011,7755
US-SEATTLE-UNIVERSITY,2012,7484
US-SEATTLE-UNIVERSITY,2013,7422
US-SEATTLE-UNIVERSITY,2014,7273
US-SEATTLE-UNIVERSITY,2015,7405
US-SEATTLE-UNIVERSITY,2016,7487
US-SEATTLE-UNIVERSITY,2017,7278
US-SEATTLE-UNIVERSITY,2018,7291
US-SEATTLE-UNIVERSITY,2019,7199
US-SEATTLE-UNIVERSITY,2020,7050
US-SEATTLE-UNIVERSITY,2021,7268
US-SEATTLE-UNIVERSITY,2022,7121
US-SEATTLE-UNIVERSITY,2023,7182
US-SEATTLE-UNIVERSITY,2024,
US-OREGON-HEALTH-AND-SCIENCE-UNIVERSITY,2000,1905
US-OREGON-HEALTH-AND-SCIENCE-UNIVERSITY,2001,1976
US-OREGON-HEALTH-AND-SCIENCE-UNIVERSITY,2002,2524
